12,機車竊盜,04~06,臺北市北投區福興里自強街31~60號,25.1103368,121.5128452
14,機車竊盜,04~06,臺北市北投區福興里自強街31巷61~90號,25.1124156,121.5149198
32,機車竊盜,04~06,臺北市中正區光復里漢口街1段91~120號,25.0452488,121.5109513
39,機車竊盜,04~06,臺北市松山區南京東路5段291巷19弄,25.0523957,121.5672849
42,機車竊盜,04~06,臺北市大同區承德路3段122巷1~30號,25.0672375,121.5179346
50,機車竊盜,04~06,臺北市松山區復興北路151~180號,25.043822,121.506374
55,機車竊盜,04~06,臺北市信義區安康里松勇路69巷1~30號,25.033598,121.5704473
73,機車竊盜,04~06,臺北市內湖區成功路4段324巷1弄1~30號,25.0851154,121.5988638
82,機車竊盜,04~06,臺北市中正區水源里思源街1~30號,25.0824371,121.4398227
84,機車竊盜,04~06,臺北市萬華區廣州街181~210號,25.0895993,121.5269503
85,機車竊盜,04~06,臺北市大安區通化里光復南路628巷,25.0316055,121.5572371
87,機車竊盜,04~06,臺北市大安區仁愛里復興南路1段177巷,25.0409007,121.544191
89,機車竊盜,04~06,臺北市北投區中庸里大業路691~720號,25.1371978,121.500184
93,機車竊盜,04~06,臺北市大同區迪化街2段301~330號,25.073631,121.5125084
112,機車竊盜,04~06,臺北市大安區延吉街131巷1弄31~60號,25.0429099,121.5553931
128,機車竊盜,04~06,臺北市萬華區雙園街61~90號,25.1111574,121.5123517
129,機車竊盜,04~06,臺北市萬華區大理街160巷19弄31~60號,25.0331582,121.4934025
130,機車竊盜,04~06,臺北市大安區芳和里和平東路3段212巷31~60號,25.0217327,121.5535597
131,機車竊盜,04~06,臺北市大安區住安里信義路4段30巷27弄1~30號,25.0320206,121.5449338
134,機車竊盜,04~06,臺北市信義區臺鐵松山車站西邊機車停車場,25.049382,121.5773602
137,機車竊盜,04~06,臺北市大安區龍坡里泰順街31~60號,25.1103368,121.5128452
162,機車竊盜,04~06,臺北市信義區中行里福德街301~330號,25.0392325,121.5874335
165,機車竊盜,04~06,臺北市文山區萬祥里羅斯福路5段211巷26弄1~30號,25.0022173,121.5397746
179,機車竊盜,04~06,臺北市中山區錦州街301~330號,25.0602765,121.5372286
192,機車竊盜,04~06,臺北市信義區景新里吳興街269巷18弄1~30號,25.0271289,121.565152
233,機車竊盜,04~06,臺北市大同區長安西路78巷4弄1~30號,25.0498299,121.5189129
266,機車竊盜,04~06,臺北市南港區新光里忠孝東路7段265巷(口),25.046312,121.583738
290,機車竊盜,04~06,臺北市萬華區廣州街211~240號,25.0367701,121.4998973
299,機車竊盜,04~06,臺北市中山區中山區林森北路與民權東路口(西北角),25.0627123,121.5264705
302,機車竊盜,04~06,臺北市信義區松光里忠孝東路5段492巷,25.0403675,121.5783804
311,機車竊盜,04~06,臺北市大安區黎元里安居街61~90號,25.0567315,121.6069894
347,機車竊盜,04~06,臺北市萬華區成都路1~30號,25.0252995,121.500123
350,機車竊盜,04~06,臺北市中正區幸市里新生南路1段31~60號,25.0395752,121.5325435
360,機車竊盜,04~06,臺北市北投區裕民里懷德街31~60號,25.1103368,121.5128452
377,機車竊盜,04~06,臺北市萬華區漢口街二段31~60號,25.0456622,121.5074683
381,機車竊盜,04~06,臺北市大同區延平北路3段91~120號,25.0676671,121.5111153
396,機車竊盜,04~06,臺北市士林區德行東路109巷64弄,25.1095366,121.5285195
405,機車竊盜,04~06,臺北市信義區永吉路68巷,25.0454751,121.5699324
436,機車竊盜,04~06,臺北市大同區民族西路187巷1~30號,25.0689176,121.5149961
453,機車竊盜,04~06,臺北市士林區臨溪里至善路2段91~120號,25.098136,121.545927
455,機車竊盜,04~06,臺北市中正區黎明里(館前路與漢口街西南角(機車停車格內)),25.0485964,121.5159328
465,機車竊盜,04~06,臺北市士林區社新里中正路661~690號,25.085721,121.507646
468,機車竊盜,04~06,臺北市中正區永功里三元街181~210號,25.1127281,121.5326086
486,機車竊盜,04~06,臺北市中正區忠勤里中華路2段311巷1~30號,25.0283966,121.5057421
492,機車竊盜,04~06,臺北市文山區華興里001鄰試院路154巷3弄(底),24.9907076,121.5465675
514,機車竊盜,04~06,臺北市信義區莊敬路451~480號,25.027075,121.567413
539,機車竊盜,04~06,臺北市信義區六合里信義路5段150巷325弄1 ~ 30號,25.0268031,121.5696099
545,機車竊盜,03~06,臺北市信義區正和里光復南路417巷56號旁停車格,25.0363833,121.5562739
546,機車竊盜,03~06,臺北市萬華區和平西路3段271~300號,25.0348403,121.5038953
559,機車竊盜,03~06,臺北市北投區吉慶里承德路7段188巷1~30號,25.1142902,121.5081725
577,機車竊盜,03~06,臺北市中山區德惠街170巷1~30號,25.0650556,121.5316414
578,機車竊盜,03~06,臺北市大同區迪化街1段331~360號,25.0625318,121.5093857
579,機車竊盜,03~06,臺北市大同區延平北路3段91~120號,25.0676671,121.5111153
581,機車竊盜,03~06,臺北市北投區八仙里崇仁路1段151~180號,25.123703,121.5022665
585,機車竊盜,03~06,臺北市北投區清江里崇仁路1段61~90號,25.1268474,121.5014953
586,機車竊盜,03~06,臺北市萬華區西園路2段261巷1~30號,25.0246576,121.493381
592,機車竊盜,03~06,臺北市大同區敦煌路1~30號,25.0252995,121.500123
600,機車竊盜,03~06,臺北市松山區民權東路3段103巷1~30號,25.0638995,121.5449325
632,機車竊盜,03~06,臺北市士林區福安里延平北路8段2巷200弄,25.1099682,121.490317
633,機車竊盜,03~06,臺北市大同區敦煌路181~210號,25.0895993,121.5269503
634,機車竊盜,03~06,臺北市萬華區昆明街136巷2弄1~30號,25.0425724,121.5044627
