6,機車竊盜,20~22,臺北市文山區景華里羅斯福路6段(景華街口),24.993722,121.542239
29,機車竊盜,20~22,臺北市大同區民權西路(與重慶北路口),25.0628632,121.5197213
41,機車竊盜,20~22,臺北市內湖區新湖三路與民善街口,25.0415948,121.5058735
61,機車竊盜,20~22,臺北市中正區北平西路1~30號,25.0475139,121.5164508
67,機車竊盜,20~22,臺北市大同區民權西路160巷30弄,25.0612817,121.5149664
150,機車竊盜,20~22,臺北市中山區民生東路1段23巷1~30號,25.058465,121.5247306
163,機車竊盜,20~22,臺北市中山區新生北路3段55巷停車格,25.0680047,121.5243318
166,機車竊盜,20~22,臺北市松山區八德路4段451~480號,25.0499517,121.5705188
186,機車竊盜,20~22,臺北市信義區忠孝東路5段790巷68弄1~30號,25.0406474,121.5833806
196,機車竊盜,20~22,臺北市萬華區長泰街76巷1~30號,25.0227425,121.4996775
202,機車竊盜,20~22,臺北市大同區哈密街23巷1~30號,25.140943,121.501527
227,機車竊盜,20~22,臺北市萬華區成都路105巷1~30號,25.043868,121.5043652
232,機車竊盜,20~22,臺北市萬華區西寧南路1~30號,25.0475139,121.5164508
235,機車竊盜,20~22,臺北市信義區三犁里信義路5段151巷151~180號,25.0315161,121.5737776
241,機車竊盜,20~22,臺北市北投區立賢里尊賢街243巷1~30號,25.1169823,121.5071471
246,機車竊盜,20~22,臺北市北投區永明里石牌路2段99巷31~60號,25.1181155,121.5166174
247,機車竊盜,18~21,臺北市萬華區漢口街2段54號B1樓,25.0456823,121.5060261
252,機車竊盜,20~22,臺北市北投區中央南路2段61~90號,25.025783,121.5386127
269,機車竊盜,20~22,臺北市士林區福佳里美崙街86巷1~30號,25.0969166,121.5213428
294,機車竊盜,20~22,臺北市士林區葫蘆里中正路635巷1~30號,25.0861057,121.5086877
295,機車竊盜,20~22,臺北市大同區民族西路252巷(大同公園旁機車停車格),25.0584443,121.5105378
296,機車竊盜,20~22,臺北市文山區興光里興隆路3段151~180號,24.9981645,121.55901
326,機車竊盜,20~22,臺北市大安區信義路4段186巷,25.0325421,121.5516023
329,機車竊盜,20~22,臺北市大同區承德路1段與太原路115巷口,25.0524767,121.5169019
353,機車竊盜,20~22,臺北市大安區華聲里光復南路200巷1~30號,25.0421034,121.5559959
356,機車竊盜,20~22,臺北市大同區民權西路211~240號,25.0631854,121.515093
374,機車竊盜,20~22,臺北市萬華區長順街46巷31~60號,25.0312731,121.489066
390,機車竊盜,20~22,臺北市萬華區長沙街2段91~120號,25.0456225,121.5035865
409,機車竊盜,20~22,臺北市北投區開明里中和街301~330號,25.0392325,121.5874335
419,機車竊盜,20~22,臺北市大安區忠孝東路4段331~360號,25.0416628,121.5569113
467,機車竊盜,20~22,臺北市松山區敦化北路120巷,25.0539182,121.5476116
470,機車竊盜,20~22,臺北市士林區福林里至善路1段121~150號,25.0299611,121.518329
480,機車竊盜,20~22,臺北市內湖區潭美街(與安康路106巷口),25.0606511,121.5992353
500,機車竊盜,20~22,臺北市文山區木新里004鄰指南路1段31~60號,24.9877709,121.569779
503,機車竊盜,20~22,臺北市信義區五全里永吉路181~210號,25.1127281,121.5326086
515,機車竊盜,20~22,臺北市北投區八仙里中央南路2段181~210號,25.1211113,121.5001408
521,機車竊盜,20~22,臺北市大安區大學里新生南路3段94巷1~30號,25.0175134,121.5330676
526,機車竊盜,20~22,臺北市松山區光復南路32巷31~60號,25.0465084,121.5550146
537,機車竊盜,18~21,臺北市士林區福德里基河路231~260號,25.0907534,121.5221273
541,機車竊盜,19~21,臺北市士林區福林里中正路181 ~ 210號,25.0954775,121.5275249
557,機車竊盜,18~21,臺北市信義區松山路與松隆路口,25.0479888,121.577843
561,機車竊盜,18~21,臺北市士林區德華里福華路147巷1~30號,25.1031196,121.5210588
562,機車竊盜,18~21,臺北市中正區廈門街1~30號,25.0252995,121.500123
564,機車竊盜,18~21,臺北市信義區正和里光復南路443巷1~30號,25.0356116,121.5580269
567,機車竊盜,18~21,臺北市大同區鄭州路31~60號,25.0257788,121.4992684
569,機車竊盜,18~21,臺北市信義區廣居里忠孝東路5段180號旁機車停車格,25.0391011,121.5724754
575,機車竊盜,18~21,臺北市北投區八仙里中央南路2段121~150號,25.1217136,121.5002375
583,機車竊盜,18~21,臺北市大安區學府里辛亥路3段271~300號,25.0154076,121.5515102
598,機車竊盜,18~21,臺北市大安區華聲里延吉街131巷1~30號,25.0427107,121.5554883
610,機車竊盜,18~21,臺北市萬華區富民路145巷15弄31~60號,25.0188767,121.4995283
620,機車竊盜,18~21,臺北市文山區萬美里020鄰萬寧街23巷萬寧街口,25.0038672,121.5646101
622,機車竊盜,18~21,臺北市信義區福德街268巷7弄1~30號前,25.0396416,121.5856377
637,機車竊盜,18~21,臺北市士林區東山里士東路266巷5弄1~30號,25.1125027,121.5367597
645,機車竊盜,20~22,臺北市大安區和平東路三段571~600號,25.0151311,121.5617303
654,機車竊盜,20~22,臺北市南港區昆陽街152巷口對面機車停車格,25.049166,121.5934353
657,機車竊盜,20~22,臺北市士林區百齡里18鄰前港街121~150號,25.0845755,121.522504
659,機車竊盜,20~22,北市士林區永倫里6鄰社中街346巷4弄1~30號,25.0928274,121.5048583
662,機車竊盜,20~22,臺北市信義區崇德街38巷1~30號,25.0240975,121.5539603
665,機車竊盜,20~22,臺北市大同區南京西路301~330號,25.053531,121.508559
