33,自行車竊盜,22~24,臺北市松山區三民路62巷1~30號,25.0546971,121.564154
34,自行車竊盜,22~24,臺北市中正區黎明里市民大道1段(台北捷運M1出口處),25.0447598,121.537509
61,自行車竊盜,22~24,臺北市萬華區西門站,25.0410038,121.5222375
75,自行車竊盜,22~24,臺北市南港區東明里(家樂福前之機車停車格),25.0348122,121.5166292
97,自行車竊盜,22~24,臺北市大同區南芳里延平北路2段241~270號,25.0254941,121.5379802
98,自行車竊盜,22~24,臺北市內湖區湖元里舊宗路2段(內湖運動公園),25.067763,121.573841
122,自行車竊盜,22~24,臺北市信義區六合里信義路5段150巷271~300號,25.0275394,121.5689667
127,自行車竊盜,22~24,臺北市文山區樟樹里木新路3段151~180號,24.9817228,121.5613393
132,自行車竊盜,22~24,臺北市萬華區青年路106巷1~30號,25.0226408,121.502191
135,自行車竊盜,22~24,臺北市大安區龍門里新生南路2段1~30號,25.0312695,121.5349942
156,自行車竊盜,22~24,臺北市中正區幸福里忠孝東路1段84巷,25.0452974,121.5216527
174,自行車竊盜,22~24,臺北市大安區龍泉里師大路1~30號,25.131796,121.4985464
204,自行車竊盜,22~24,臺北市北投區石牌里自強街120巷15弄(口),25.1105335,121.5164886
208,自行車竊盜,22~24,臺北市中山區建國南路1段1~30號,25.0456646,121.5370136
261,自行車竊盜,22~24,臺北市大同區老師里延平北路4段181~210號,25.0447996,121.55185
279,自行車竊盜,22~24,臺北市中正區建國里(中山南路與愛國西路口),25.0348122,121.5166292
285,自行車竊盜,22~24,臺北市松山區市民大道6段(腳踏車停放區),25.0330535,121.5663935
289,自行車竊盜,22~24,臺北市中山區圓山捷運站自行車停車場,25.050735,121.594485
291,自行車竊盜,22~24,臺北市內湖區港墘路127巷1~30號,25.0776736,121.5764182
335,自行車竊盜,22~24,臺北市信義區西村里基隆路1段331~360號,25.0346706,121.5607284
340,自行車竊盜,22~24,臺北市大安區仁慈里復興南路1段295巷13弄1~30號,25.0352262,121.5443269
357,自行車竊盜,22~24,臺北市北投區石牌里西安街1段165巷(對面人行道),25.1096016,121.518643
362,自行車竊盜,22~24,臺北市大同區雙連里雙連街31~60號,25.0445654,121.5868764
364,自行車竊盜,22~24,臺北市大同區蔣渭水公園之YOUBIKE租借站,25.059885,121.516299
369,自行車竊盜,22~24,臺北市中山區明水路397巷19弄1~30號,25.078474,121.548237
377,自行車竊盜,22~24,臺北市文山區景華里景華街31~60號,25.0445654,121.5868764
384,自行車竊盜,22~24,臺北市萬華區和平西路3段121~150號,25.0353901,121.5000466
386,自行車竊盜,22~24,臺北市大安區長興街31~60號,25.0565543,121.5759473
390,自行車竊盜,22~24,臺北市萬華區萬青街151~180號,25.0394755,121.5007886
445,自行車竊盜,22~24,臺北市文山區景行里羅斯福路6段361~390號,24.9933811,121.5412649
446,自行車竊盜,22~24,臺北市信義區興隆里忠孝東路(國父紀念館捷運站3號,25.0413783,121.5575216
451,自行車竊盜,22~24,臺北市南港區南港里興中路28巷(口對面人行道),25.0453694,121.6145028
464,自行車竊盜,22~24,臺北市萬華區華江雁鴨公園,25.0299947,121.5315527
493,自行車竊盜,22~24,臺北市中正區愛國里中華路2段75巷1~30號,25.0346148,121.5066576
497,自行車竊盜,22~24,臺北市中正區忠勤里中華路2段313巷1~30號,25.0281747,121.5059295
499,自行車竊盜,22~24,臺北市北投區稻香里稻香路161巷1~30號,25.1419416,121.4885749
546,自行車竊盜,22~24,臺北市信義區長春里松山路271~300號,25.0323406,121.5560314
557,自行車竊盜,22~24,臺北市信義區安康里松德路61~90號,25.1017698,121.5235223
558,自行車竊盜,22~24,臺北市大安區仁慈里信義路4段19巷1~30號,25.0341806,121.544336
570,自行車竊盜,22~24,臺北市中山區建國北路2段96巷口,25.0574595,121.5365891
574,自行車竊盜,22~24,臺北市信義區興隆里忠孝東路5段(國父紀念館北側),25.0400306,121.5602452
583,自行車竊盜,22~24,臺北市內湖區安泰街56巷1~30號,25.0747009,121.6167183
586,自行車竊盜,22~24,臺北市士林區社新里社子街22巷31~60號,25.0868273,121.5068215
599,自行車竊盜,22~24,臺北市文山區興邦里興隆路2段1~30號,25.0541317,121.5959813
605,自行車竊盜,22~24,臺北市南港區東明里南港路2段86巷(內(南港郵局旁)),25.053867,121.6034169
612,自行車竊盜,22~24,臺北市中山區松江路91~120號,25.0509374,121.5746005
641,自行車竊盜,22~24,臺北市中正區新營里(中正紀念堂3號,25.0326494,121.5183115
674,自行車竊盜,22~24,臺北市信義區三犁里信義路5段(象山捷運站2號,25.0328146,121.5700821
719,自行車竊盜,22~24,臺北市信義區廣居里忠孝東路5段421~450號,25.0409267,121.5754534
735,自行車竊盜,22~24,臺北市大安區錦華里和平東路1段55巷,25.0271229,121.5246568
743,自行車竊盜,22~24,臺北市信義區長春里松山路336巷1~30號,25.0416717,121.5775055
